"","LInkZip","iMISID","ZCTA","NameLnk","NAME","PLACEFP","STATEFP","GISJOIN","SUST_MANAGER","SUST_CEOPLAN","SUST_CITCOMM","SUST_BUDGET","SUST_STAFF","POV_POL_CNT","POV_POL_PER","WAT_POL_PER","WAT_POL_CNT","EM_POL_CNT","EM_POL_PER","USTATE.","USTATE","UPO","UMETRO","STATE_GHG","STATE_WATER","STATE_POV","GEO.id","POV_PERCENT_POP","PER_CAP_INC","COL_DEG_PER","DEM_VOTE_PER","NRDC_COUNT","NRDC_PER_ZIP_POP","NRDC_PER_TOTNRDC","WATER_STRESS_RANKS","WATER_STRESS_TOPN_PER","WATER_STRESS_ABS","TOT_POP"
"89",17368,378454,"17368","42_Wrightsville","Wrightsville","86640","42","G42086640",1,0,0,0,0,2,0.4,0.2,1,0,0,42,"PA","Wrightsville",0,0.9,3,2.48,"8600000US17368","9.8","29388","12.2475484",43.12,14,0.00200228832951945,0,3,0,0.380232299,7828
"90",17402,177217,"17402","42_York","York","87048","42","G42087048",1,0,0,0,1,0,0,0,0,0,0,42,"PA","York",0,0.9,3,2.48,"8600000US17402","5.7","31013","23.4484729",43.12,106,0.00297285169396455,2e-04,3,0,0.380232299,24831
"91",17520,177249,"17520","42_East Petersburg","East Petersburg","21688","42","G42021688",1,0,0,0,0,0,0,0.6,3,0,0,42,"PA","East Petersburg",0,0.9,3,2.48,"8600000US17520","9.6","26166","22.0218775",44.03,11,0.00232508983301628,0,3,0,0.380232299,4347
"92",17543,177253,"17543","42_Lititz","Lititz","43816","42","G42043816",1,0,0,0,1,0,0,0.6,3,0,0,42,"PA","Lititz",0,0.9,3,2.48,"8600000US17543","5.6","32656","23.3122979",44.03,107,0.0025769471605414,2e-04,3,0,0.380232299,17232
"93",17557,177271,"17557","42_New Holland","New Holland","53696","42","G42053696",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","New Holland",0,0.9,3,2.48,"8600000US17557","10.1","23694","14.3135246",44.03,34,0.00248247663551402,1e-04,3,0,0.380232299,5152
"94",17601,177274,"17601","42_Lancaster","Lancaster","41216","42","G42041216",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Lancaster",0,0.9,3,2.48,"8600000US17601","5.1","35455","31.7952276",44.03,168,0.0034591389214899,2e-04,3,0,0.380232299,36294
"95",17701,177284,"17701","42_Williamsport","Williamsport","85312","42","G42085312",0,0,0,0,0,2,0.4,0,0,0,0,42,"PA","Williamsport",1,0.9,3,2.48,"8600000US17701","20.8","20152","16.9000399",37.77,79,0.00177803785645158,1e-04,3,0,0.380232299,116670
"96",17745,177298,"17745","42_Lock Haven","Lock Haven","44128","42","G42044128",1,0,0,0,0,1,0.2,0.2,1,0,0,42,"PA","Lock Haven",0,0.9,3,2.48,"8600000US17745","20.6","20632","18.0156631",48.61,34,0.00182520936225038,1e-04,3,0,0.380232299,8541
"97",17754,177310,"17754","42_Montoursville","Montoursville","50720","42","G42050720",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Montoursville",0,0.9,3,2.48,"8600000US17754","6.3","29874","25.402785",37.77,26,0.00210902011680727,0,3,0,0.380232299,4558
"98",17815,177329,"17815","42_Bloomsburg","Bloomsburg","07128","42","G42007128",0,0,0,0,0,1,0.2,0,0,0,0,42,"PA","Bloomsburg",0,0.9,3,2.48,"8600000US17815","19.5","22814","21.9719699",47.75,56,0.00179994857289792,1e-04,3,0,0.380232299,65004
"99",17948,177389,"17948","42_Mahanoy City","Mahanoy City","46592","42","G42046592",1,0,1,0,0,0,0,0,0,0,0,42,"PA","Mahanoy City",0,0.9,3,2.48,"8600000US17948","16.3","17440","7.8411545",45.6,3,0.00060108194750551,0,3,0,0.380232299,4375
"100",18032,207624,"18032","42_Catasauqua","Catasauqua","11720","42","G42011720",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Catasauqua",0,0.9,3,2.48,"8600000US18032","3.1","25970","16.7034361",57.88,20,0.00214247455811462,0,4,0,0.381793125,6558
"101",18037,112565,"18037","42_Coplay","Coplay","16128","42","G42016128",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Coplay",0,0.9,3,2.48,"8600000US18037","12.2","28311","17.508948",57.88,11,0.00156028368794326,0,4,0,0.381793125,3367
"102",18049,177446,"18049","42_Emmaus","Emmaus","23584","42","G42023584",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Emmaus",0,0.9,3,2.48,"8600000US18049","5.7","32506","28.1938934",57.88,63,0.00362798733083789,1e-04,4,0,0.381793125,11349
"103",18055,177460,"18055","42_Hellertown","Hellertown","33744","42","G42033744",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Hellertown",0,0.9,3,2.48,"8600000US18055","7.1","34397","27.2434641",56.24,50,0.00424844931599966,1e-04,4,0,0.381793125,5659
"104",18071,177475,"18071","42_Palmerton","Palmerton","57696","42","G42057696",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Palmerton",0,0.9,3,2.48,"8600000US18071","12.9","23596","11.1972291",50.96,20,0.00189089533894299,0,4,0,0.381793125,5209
"105",18072,177481,"18072","42_Pen Argyl","Pen Argyl","58696","42","G42058696",0,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Pen Argyl",0,0.9,3,2.48,"8600000US18072","10.6","27284","15.9307085",56.24,11,0.00170489770613763,0,4,0,0.381793125,3627
"106",18104,177509,"18104","42_Allentown","Allentown","02000","42","G42002000",0,0,0,0,0,0,0,0.6,3,0,0,42,"PA","Allentown",0,0.9,3,2.48,"8600000US18104","4.8","33630","32.7601443",57.88,127,0.00293940656390316,2e-04,4,0,0.381793125,19665
"107",18202,177521,"18202","42_West Hazleton","West Hazleton","83136","42","G42083136",0,1,1,1,1,0,0,0,0,0,0,42,"PA","West Hazleton",0,0.9,3,2.48,"8600000US18202","20.3","20656","13.0525667",54.25,11,0.000938006310224269,0,3,0,0.380232299,3302
"108",18235,177530,"18235","42_Lehighton","Lehighton","42472","42","G42042472",1,0,0,0,0,0,0,0,0,0,0,42,"PA","Lehighton",0,0.9,3,2.48,"8600000US18235","8.4","25041","12.887454",50.96,24,0.00125720272393924,0,4,0,0.381793125,5428
"109",18301,112681,"18301","42_East Stroudsburg","East Stroudsburg","21872","42","G42021872",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","East Stroudsburg",0,0.9,3,2.48,"8600000US18301","11.7","24886","22.5016877",58.24,83,0.00297512366477884,1e-04,4,0,0.381793125,10390
"110",18350,177552,"18350","42_Pocono Pines","Pocono Pines","61768","42","G42061768",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Pocono Pines",0,0.9,3,2.48,"8600000US18350","20","22951","21.2848889",58.24,13,0.0075978959672706,0,4,0,0.381793125,7410
"111",18403,177561,"18403","42_Archbald","Archbald","02832","42","G42002832",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Archbald",0,0.9,3,2.48,"8600000US18403","12","25769","22.1043988",63.1,9,0.00135460565924142,0,3,0,0.380232299,6488
"112",18512,112791,"18512","42_Throop","Throop","76648","42","G42076648",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Throop",0,0.9,3,2.48,"8600000US18512","10.2","27748","21.0476125",63.1,16,0.00129021853076365,0,3,0,0.380232299,4051
"113",18848,207610,"18848","42_Towanda","Towanda","77168","42","G42077168",0,1,1,1,0,0,0,0,0,0,0,42,"PA","Towanda",0,0.9,3,2.48,"8600000US18848","17.4","21958","17.0595157",40.63,20,0.00227531285551763,0,3,0,0.380232299,61233
"114",18901,177673,"18901","42_Doylestown","Doylestown","19784","42","G42019784",0,0,1,0,1,4,0.8,0,0,0,0,42,"PA","Doylestown",1,0.9,3,2.48,"8600000US18901","4","41560","41.8780319",54.37,260,0.00930665425779432,4e-04,4,0,0.381793125,621643
"115",18901,177674,"18901","42_Doylestown","Doylestown","19784","42","G42019784",1,0,0,0,0,0,0,0.6,3,0,0,42,"PA","Doylestown",0,0.9,3,2.48,"8600000US18901","4","41560","41.8780319",54.37,260,0.00930665425779432,4e-04,4,0,0.381793125,18675
"116",18914,177690,"18914","42_Chalfont","Chalfont","12504","42","G42012504",1,1,0,0,0,0,0,0.2,1,1,0.2,42,"PA","Chalfont",0,0.9,3,2.48,"8600000US18914","2.4","39250","32.5452672",54.37,66,0.00314480392624005,1e-04,4,0,0.381793125,10953
"117",18944,112960,"18944","42_Perkasie","Perkasie","59384","42","G42059384",1,0,0,0,0,0,0,0,0,0,0,42,"PA","Perkasie",0,0.9,3,2.48,"8600000US18944","3.4","32816","25.7112462",54.37,67,0.00270871235091975,1e-04,4,0,0.381793125,8636
"118",18951,177712,"18951","42_Quakertown","Quakertown","63048","42","G42063048",1,0,0,0,0,0,0,0.6,3,0,0,42,"PA","Quakertown",0,0.9,3,2.48,"8600000US18951","5.3","30765","21.0698649",54.37,89,0.00259755421299945,1e-04,4,0,0.381793125,8643
"119",18951,112967,"18951","42_Quakertown","Quakertown","63048","42","G42063048",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Quakertown",0,0.9,3,2.48,"8600000US18951","5.3","30765","21.0698649",54.37,89,0.00259755421299945,1e-04,4,0,0.381793125,12588
"120",18960,395031,"18960","42_Sellersville","Sellersville","69248","42","G42069248",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Sellersville",0,0.9,3,2.48,"8600000US18960","6.3","30500","21.5858867",54.37,52,0.00403319630807415,1e-04,4,0,0.381793125,4820
"121",18969,177730,"18969","42_Telford","Telford","76304","42","G42076304",1,0,0,0,1,1,0.2,0.6,3,0,0,42,"PA","Telford",0,0.9,3,2.48,"8600000US18969","5.4","34415","24.2956468",60.48,36,0.00241238356898747,1e-04,4,0,0.381793125,4599
"122",19008,177761,"19008","42_Broomall","Broomall","09248","42","G42009248",0,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Broomall",0,0.9,3,2.48,"8600000US19008","3.7","33759","27.6841168",60.81,82,0.00401685118056236,1e-04,4,0,0.381793125,23438
"123",19050,177824,"19050","42_Lansdowne","Lansdowne","41440","42","G42041440",1,1,0,0,1,1,0.2,0.4,2,0,0,42,"PA","Lansdowne",0,0.9,3,2.48,"8600000US19050","8.7","27887","27.7752778",60.81,70,0.00247288656516056,1e-04,4,0,0.381793125,11367
"124",19050,177823,"19050","42_Lansdowne","Lansdowne","41440","42","G42041440",1,0,1,0,0,0,0,0.2,1,3,0.6,42,"PA","Lansdowne",0,0.9,3,2.48,"8600000US19050","8.7","27887","27.7752778",60.81,70,0.00247288656516056,1e-04,4,0,0.381793125,10638
"125",19074,177875,"19074","42_Norwood","Norwood","55664","42","G42055664",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Norwood",0,0.9,3,2.48,"8600000US19074","2.8","26722","13.5387773",60.81,9,0.00152801358234295,0,4,0,0.381793125,5774
"126",19078,177882,"19078","42_Ridley Park","Ridley Park","64832","42","G42064832",0,0,0,0,0,0,0,0.2,1,0,0,42,"PA","Ridley Park",0,0.9,3,2.48,"8600000US19078","6.5","30188","20.2191504",60.81,21,0.00189325640100974,0,4,0,0.381793125,6979
"127",19102,177921,"19102","42_Philadelphia","Philadelphia","60000","42","G42060000",0,1,1,1,1,4,0.8,0.6,3,3,0.6,42,"PA","Philadelphia",1,0.9,3,2.48,"8600000US19102","18.9","51651","79.7937569",83.56,34,0.00884955752212389,1e-04,4,0,0.381793125,1447395
"128",19335,113479,"19335","42_Downingtown","Downingtown","19752","42","G42019752",1,0,0,0,1,0,0,0.2,1,0,0,42,"PA","Downingtown",0,0.9,3,2.48,"8600000US19335","3.2","41481","37.7471802",54.64,133,0.00286854308206621,2e-04,4,0,0.381793125,7937
"129",19335,177949,"19335","42_Downingtown","Downingtown","19752","42","G42019752",1,1,1,1,0,0,0,0,0,0,0,42,"PA","Downingtown",0,0.9,3,2.48,"8600000US19335","3.2","41481","37.7471802",54.64,133,0.00286854308206621,2e-04,4,0,0.381793125,4410
"130",19344,503915,"19344","42_Honey Brook","Honey Brook","35528","42","G42035528",1,0,0,0,0,1,0.2,0.4,2,0,0,42,"PA","Honey Brook",0,0.9,3,2.48,"8600000US19344","12.1","27557","16.821464",54.64,25,0.00214573856321346,0,4,0,0.381793125,7158
"131",19348,177962,"19348","42_Kennett Square","Kennett Square","39352","42","G42039352",1,0,0,0,0,1,0.2,0.4,2,0,0,42,"PA","Kennett Square",0,0.9,3,2.48,"8600000US19348","4.5","47312","41.6256569",54.64,196,0.00887198986058302,3e-04,4,0,0.381793125,5270
"132",19372,113546,"19372","42_Thorndale","Thorndale","76584","42","G42076584",0,0,1,0,0,0,0,0.2,1,0,0,42,"PA","Thorndale",0,0.9,3,2.48,"8600000US19372","3.5","39306","34.099024",54.64,3,0.00217233888486604,0,4,0,0.381793125,12189
"133",19380,177981,"19380","42_West Chester","West Chester","82704","42","G42082704",1,0,0,1,0,0,0,0,0,0,0,42,"PA","West Chester",0,0.9,3,2.48,"8600000US19380","5.9","44613","43.8005257",54.64,200,0.00401388805266221,3e-04,4,0,0.381793125,21192
"134",19380,177979,"19380","42_West Chester","West Chester","82704","42","G42082704",1,0,1,1,0,0,0,0.2,1,5,1,42,"PA","West Chester",0,0.9,3,2.48,"8600000US19380","5.9","44613","43.8005257",54.64,200,0.00401388805266221,3e-04,4,0,0.381793125,18315
"135",19406,178027,"19406","42_King of Prussia","King of Prussia","39736","42","G42039736",1,0,0,0,0,0,0,0.2,1,0,0,42,"PA","King of Prussia",0,0.9,3,2.48,"8600000US19406","5.1","41005","43.2350193",60.48,78,0.00330536486142893,1e-04,4,0,0.381793125,26457
"136",19426,207648,"19426","42_Collegeville","Collegeville","15192","42","G42015192",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Collegeville",0,0.9,3,2.48,"8600000US19426","3.5","39088","33.6660603",60.48,109,0.00283514539874109,2e-04,4,0,0.381793125,5058
"137",19440,178043,"19440","42_Hatfield","Hatfield","33112","42","G42033112",1,0,1,0,0,0,0,0,0,0,0,42,"PA","Hatfield",0,0.9,3,2.48,"8600000US19440","5.7","31890","24.5462587",60.48,47,0.00261416096557094,1e-04,4,0,0.381793125,2836
"138",19440,178044,"19440","42_Hatfield","Hatfield","33112","42","G42033112",1,1,1,0,0,0,0,0.2,1,0,0,42,"PA","Hatfield",0,0.9,3,2.48,"8600000US19440","5.7","31890","24.5462587",60.48,47,0.00261416096557094,1e-04,4,0,0.381793125,17134
"139",19464,329217,"19464","42_Pottstown","Pottstown","62416","42","G42062416",1,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Pottstown",0,0.9,3,2.48,"8600000US19464","11.9","27214","18.0056718",60.48,68,0.00151074181866655,1e-04,4,0,0.381793125,5198
"140",19468,178080,"19468","42_Royersford","Royersford","66576","42","G42066576",1,0,0,0,0,0,0,0,0,0,0,42,"PA","Royersford",0,0.9,3,2.48,"8600000US19468","4","35738","29.0249973",60.48,46,0.00185103215162368,1e-04,4,0,0.381793125,16881
"141",19475,378702,"19475","42_Spring City","Spring City","72920","42","G42072920",1,0,1,0,1,0,0,0.2,1,1,0.2,42,"PA","Spring City",0,0.9,3,2.48,"8600000US19475","3.8","34750","29.931494",54.64,33,0.00284801933201001,0,4,0,0.381793125,6478
"142",19508,178100,"19508","42_Birdsboro","Birdsboro","06504","42","G42006504",1,0,0,0,1,0,0,0,0,0,0,42,"PA","Birdsboro",0,0.9,3,2.48,"8600000US19508","5.4","31841","19.8806676",54.66,33,0.00209776873688895,0,4,0,0.381793125,5168
"143",19512,439456,"19512","42_Boyertown","Boyertown","07960","42","G42007960",0,0,0,0,0,0,0,0,0,0,0,42,"PA","Boyertown",0,0.9,3,2.48,"8600000US19512","4.8","29121","17.7029965",54.66,35,0.00201218811084282,1e-04,4,0,0.381793125,5425
"144",19540,178113,"19540","42_Mohnton","Mohnton","50272","42","G42050272",0,0,0,0,0,0,0,0.4,2,0,0,42,"PA","Mohnton",0,0.9,3,2.48,"8600000US19540","3.8","33406","21.7638344",54.66,34,0.00280736520518537,1e-04,4,0,0.381793125,14850
"145",19720,178156,"19720","10_New Castle","New Castle","50800","10","G10050800",0,1,0,0,0,3,0.6,0.6,3,1,0.2,10,"DE","New Castle",1,1.03,7,1.99,"8600000US19720","12.5","23232","14.2430083",70.55,56,0.000927397986221516,1e-04,4,0,0.381793125,529641
"146",19805,178159,"19805","10_Wilmington","Wilmington","77580","10","G10077580",1,0,0,0,0,0,0,0.2,1,0,0,10,"DE","Wilmington",0,1.03,7,1.99,"8600000US19805","19.3","21296","14.0815695",70.55,42,0.00104709431328065,1e-04,4,0,0.381793125,5688
"147",19947,304825,"19947","10_Georgetown","Georgetown","29090","10","G10029090",1,0,0,0,0,1,0.2,0.2,1,0,0,10,"DE","Georgetown",0,1.03,7,1.99,"8600000US19947","14.6","19582","11.077418",45.67,20,0.00109577032653956,0,13,0,0.395421216,5233
"148",19973,113941,"19973","10_Seaford","Seaford","64320","10","G10064320",1,0,0,0,0,0,0,0,0,0,0,10,"DE","Seaford",0,1.03,7,1.99,"8600000US19973","18.1","23425","14.1889738",45.67,33,0.00156605922551253,0,13,0,0.395421216,7260
"149",20175,178661,"20175","51_Leesburg","Leesburg","44984","51","G51044984",0,0,0,1,1,4,0.8,0,0,4,0.8,51,"VA","Leesburg",0,0,16.5,2.29,"8600000US20175","3.7","49434","37.0334939",54.16,69,0.00255139772223044,1e-04,16,0,0.401780041,289995
"150",20640,178289,"20640","24_Indian Head","Indian Head","41500","24","G24041500",1,0,0,0,0,0,0,0.4,2,0,0,24,"MD","Indian Head",0,2.8,7.5,3.39,"8600000US20640","7","30459","14.2542586",62.9,15,0.00162232316677482,0,16,0,0.401780041,3758
"151",20646,178293,"20646","24_La Plata","La Plata","45750","24","G24045750",0,0,1,0,0,3,0.6,1,5,0,0,24,"MD","La Plata",0,2.8,7.5,3.39,"8600000US20646","4.9","42299","23.9487138",62.9,29,0.00158695414249754,0,16,0,0.401780041,140764
"152",20646,178294,"20646","24_La Plata","La Plata","45750","24","G24045750",1,0,1,1,0,0,0,1,5,0,0,24,"MD","La Plata",0,2.8,7.5,3.39,"8600000US20646","4.9","42299","23.9487138",62.9,29,0.00158695414249754,0,16,0,0.401780041,8879
"153",20678,114839,"20678","24_Prince Frederick","Prince Frederick","63950","24","G24063950",0,1,1,0,1,2,0.4,0.4,2,0,0,24,"MD","Prince Frederick",0,2.8,7.5,3.39,"8600000US20678","8.2","35820","16.0576663",46.78,18,0.00162045372704357,0,13,0,0.395421216,88698
"154",20707,178308,"20707","24_Laurel","Laurel","45900","24","G24045900",0,0,1,0,0,1,0.2,0,0,0,0,24,"MD","Laurel",0,2.8,7.5,3.39,"8600000US20707","5.4","35782","31.4714303",89.54,65,0.00208848761366192,1e-04,13,0,0.395421216,22329
"155",20722,178323,"20722","24_Brentwood","Brentwood","09500","24","G24009500",0,0,0,0,0,0,0,0,0,0,0,24,"MD","Brentwood",0,2.8,7.5,3.39,"8600000US20722","11.6","19819","12.7234134",89.54,9,0.00165776386074784,0,16,0,0.401780041,2795
"156",20743,178339,"20743","24_Capitol Heights","Capitol Heights","13000","24","G24013000",1,0,1,1,1,0,0,0.2,1,1,0.2,24,"MD","Capitol Heights",0,2.8,7.5,3.39,"8600000US20743","11","26749","11.7038529",89.54,24,0.000648105641219519,0,16,0,0.401780041,4096
"157",20770,178352,"20770","24_Greenbelt","Greenbelt","34775","24","G24034775",1,0,1,0,0,0,0,0,0,2,0.4,24,"MD","Greenbelt",0,2.8,7.5,3.39,"8600000US20770","9.4","31698","34.8297971",89.54,99,0.00401932524055053,1e-04,16,0,0.401780041,21098
"158",20784,178375,"20784","24_New Carrollton","New Carrollton","55400","24","G24055400",0,0,0,0,0,0,0,0,0,2,0.4,24,"MD","New Carrollton",0,2.8,7.5,3.39,"8600000US20784","10.7","23313","13.2558063",89.54,27,0.000937467449046908,0,16,0,0.401780041,12460
"159",20850,178401,"20850","24_Rockville","Rockville","67675","24","G24067675",0,1,1,1,0,1,0.2,0.4,2,3,0.6,24,"MD","Rockville",1,2.8,7.5,3.39,"8600000US20850","4.9","51834","49.1774169",72.61,195,0.00429326287978864,3e-04,16,0,0.401780041,950680
"160",20850,115191,"20850","24_Rockville","Rockville","67675","24","G24067675",1,1,1,1,1,1,0.2,0.6,3,0,0,24,"MD","Rockville",0,2.8,7.5,3.39,"8600000US20850","4.9","51834","49.1774169",72.61,195,0.00429326287978864,3e-04,16,0,0.401780041,60734
"161",20878,178416,"20878","24_Gaithersburg","Gaithersburg","31175","24","G24031175",1,0,1,0,0,3,0.6,0.2,1,2,0.4,24,"MD","Gaithersburg",0,2.8,7.5,3.39,"8600000US20878","4.6","50241","51.4013623",72.61,187,0.00297335114163964,3e-04,16,0,0.401780041,58744
"162",21014,178441,"21014","24_Bel Air","Bel Air","05550","24","G24005550",0,1,0,1,1,5,1,0.8,4,0,0,24,"MD","Bel Air",1,2.8,7.5,3.39,"8600000US21014","4.6","36820","32.1798008",40.36,108,0.00311607374707868,2e-04,13,0,0.395421216,240351
"163",21014,178441,"21014","24_Bel Air","Bel Air","05525","24","G24005525",0,1,0,1,1,5,1,0.8,4,0,0,24,"MD","Bel Air",1,2.8,7.5,3.39,"8600000US21014","4.6","36820","32.1798008",40.36,108,0.00311607374707868,2e-04,13,0,0.395421216,240351
"164",21550,115798,"21550","24_Oakland","Oakland","57650","24","G24057650",0,0,0,0,1,4,0.8,0.8,4,0,0,24,"MD","Oakland",0,2.8,7.5,3.39,"8600000US21550","15.7","23789","14.9222972",29.56,25,0.00177016214685265,0,46,0,0.434671702,29698
"165",21620,115820,"21620","24_Chestertown","Chestertown","16225","24","G24016225",0,0,1,0,0,1,0.2,0.4,2,0,0,24,"MD","Chestertown",0,2.8,7.5,3.39,"8600000US21620","14.7","29671","31.7298444",50.24,74,0.00606358570960341,1e-04,13,0,0.395421216,20151
"166",21629,250481,"21629","24_Denton","Denton","22725","24","G24022725",0,1,0,1,1,0,0,0.6,3,1,0.2,24,"MD","Denton",0,2.8,7.5,3.39,"8600000US21629","10.1","26022","16.8685593",38.28,14,0.00148730479124615,0,13,0,0.395421216,4022
"167",21701,115844,"21701","24_Frederick","Frederick","30325","24","G24030325",0,0,1,1,1,4,0.8,0,0,2,0.4,24,"MD","Frederick",1,2.8,7.5,3.39,"8600000US21701","8.2","37277","29.6896309",49.47,110,0.00303255865244121,2e-04,16,0,0.401780041,225721
"168",21793,504107,"21793","24_Walkersville","Walkersville","81275","24","G24081275",1,0,0,0,0,2,0.4,0.4,2,0,0,24,"MD","Walkersville",0,2.8,7.5,3.39,"8600000US21793","6.5","33616","26.5970285",49.47,26,0.00261149055845721,0,16,0,0.401780041,5606
"169",21801,115906,"21801","24_Salisbury","Salisbury","69925","24","G24069925",0,0,1,0,0,2,0.4,0,0,1,0.2,24,"MD","Salisbury",0,2.8,7.5,3.39,"8600000US21801","15.9","25711","26.9485324",47.08,50,0.00162972620599739,1e-04,13,0,0.395421216,28200
"170",21811,303362,"21811","24_Berlin","Berlin","06800","24","G24006800",0,0,1,1,0,1,0.2,0.6,3,0,0,24,"MD","Berlin",0,2.8,7.5,3.39,"8600000US21811","6.3","34885","26.0976227",42.16,66,0.00310062952175139,1e-04,13,0,0.395421216,4056
"171",22026,178604,"22026","51_Dumfries","Dumfries","23760","51","G51023760",1,0,0,0,0,0,0,0,0,0,0,51,"VA","Dumfries",0,0,16.5,2.29,"8600000US22026","10","28729","21.7828988",58.01,4,0.000272535259249165,0,16,0,0.401780041,4805
"172",22030,178610,"22030","51_Fairfax","Fairfax","26496","51","G51026496",1,0,1,0,1,1,0.2,0,0,0,0,51,"VA","Fairfax",1,0,16.5,2.29,"8600000US22030","6.9","43436","47.2747031",60.69,123,0.00230981577810745,2e-04,16,0,0.401780041,23844
"173",22046,178637,"22046","51_Falls Church","Falls Church","27200","51","G51027200",1,0,1,0,1,5,1,0.8,4,3,0.6,51,"VA","Falls Church",1,0,16.5,2.29,"8600000US22046","4.4","54902","56.3208081",70.44,108,0.00698712557417351,2e-04,16,0,0.401780041,11169
"174",22201,178722,"22201","51_Arlington","Arlington","03000","51","G51003000",0,1,1,1,1,5,1,0.4,2,2,0.4,51,"VA","Arlington",1,0,16.5,2.29,"8600000US22201","5.4","72259","70.6759021",72.56,167,0.00515384377989692,2e-04,16,0,0.401780041,209969
"175",22560,116747,"22560","51_Tappahannock","Tappahannock","77568","51","G51077568",0,0,1,0,0,0,0,0,0,0,0,51,"VA","Tappahannock",0,0,16.5,2.29,"8600000US22560","14","22398","16.9823423",55.22,9,0.00141021623315575,0,9,0,0.389722498,11091
"176",22601,178811,"22601","51_Winchester","Winchester","86720","51","G51086720",1,0,0,0,0,3,0.6,0,0,0,0,51,"VA","Winchester",0,0,16.5,2.29,"8600000US22601","18","26325","25.312989",52.72,66,0.00242104104765049,1e-04,16,0,0.401780041,25897
"177",22630,178838,"22630","51_Front Royal","Front Royal","29968","51","G51029968",0,0,0,0,1,2,0.4,0,0,0,0,51,"VA","Front Royal",0,0,16.5,2.29,"8600000US22630","9","30697","19.2765772",44.07,76,0.00247331424108305,1e-04,16,0,0.401780041,36663
"178",22664,178852,"22664","51_Woodstock","Woodstock","87712","51","G51087712",1,0,0,0,0,0,0,0,0,0,0,51,"VA","Woodstock",0,0,16.5,2.29,"8600000US22664","16.8","25197","17.3189404",36.54,15,0.00178997613365155,0,16,0,0.401780041,4284
"179",22701,178860,"22701","51_Culpeper","Culpeper","20752","51","G51020752",1,0,0,0,0,1,0.2,0,0,0,0,51,"VA","Culpeper",0,0,16.5,2.29,"8600000US22701","8.2","27421","19.5802856",45.11,50,0.00159846547314578,1e-04,9,0,0.389722498,13977
"180",22801,178873,"22801","51_Harrisonburg","Harrisonburg","35624","51","G51035624",1,0,0,0,0,4,0.8,0.4,2,1,0.2,51,"VA","Harrisonburg",0,0,16.5,2.29,"8600000US22801","29.6","19896","37.0681069",58.27,64,0.00171812080536913,1e-04,16,0,0.401780041,44015
"181",22827,438174,"22827","51_Elkton","Elkton","25408","51","G51025408",1,0,0,0,0,1,0.2,0.2,1,0,0,51,"VA","Elkton",0,0,16.5,2.29,"8600000US22827","12.2","22320","8.6467667",31.75,8,0.000784852349651722,0,16,0,0.401780041,2626
"182",22835,178891,"22835","51_Luray","Luray","47528","51","G51047528",1,0,0,0,1,3,0.6,0.4,2,0,0,51,"VA","Luray",0,0,16.5,2.29,"8600000US22835","7.1","26973","14.9068444",41.21,31,0.00271239828506431,0,16,0,0.401780041,4843
"183",22902,178901,"22902","51_Charlottesville","Charlottesville","14968","51","G51014968",0,1,1,1,1,4,0.8,0.2,1,5,1,51,"VA","Charlottesville",1,0,16.5,2.29,"8600000US22902","13.6","31582","39.266038",59.15,132,0.00654177817424918,2e-04,9,0,0.389722498,94075
"184",22960,116942,"22960","51_Orange","Orange","59496","51","G51059496",0,0,0,0,0,0,0,0,0,0,0,51,"VA","Orange",0,0,16.5,2.29,"8600000US22960","14.6","21230","14.2122487",45.52,9,0.000829875518672199,0,9,0,0.389722498,33139
"185",22973,178926,"22973","51_Stanardsville","Stanardsville","75008","51","G51075008",0,0,0,0,0,3,0.6,0.2,1,0,0,51,"VA","Stanardsville",0,0,16.5,2.29,"8600000US22973","10","26317","18.2664294",38.93,16,0.00243790949261009,0,9,0,0.389722498,17964
"186",23181,178984,"23181","51_West Point","West Point","84960","51","G51084960",0,0,0,0,0,2,0.4,0.4,2,0,0,51,"VA","West Point",0,0,16.5,2.29,"8600000US23181","6.4","26019","20.511956",40.24,2,0.000371057513914657,0,9,0,0.389722498,3145
